"SimulationNo","PercentVar","Rhat_k","Rhat_l","Rhat_s"
"455Mcmc.Rdata","Var_001",1.02395373931164,0.999823488148212,1.0250865954079
"467Mcmc.Rdata","Var_001",1.00721982578116,0.999420362303111,1.00699063414106
"479Mcmc.Rdata","Var_001",1.00882036809327,0.999515923953392,1.01014206816048
"47Mcmc.Rdata","Var_001",1.00544987435873,0.999342019234293,1.00542693945362
"491Mcmc.Rdata","Var_001",1.00267750359955,0.999295415856083,1.00367681716678
"503Mcmc.Rdata","Var_001",1.01823980407361,0.99968518402265,1.01746779161158
"515Mcmc.Rdata","Var_001",1.01841517367451,0.999623543668412,1.01595659996621
"527Mcmc.Rdata","Var_001",1.01326300883369,0.999551614222176,1.01061141074516
"539Mcmc.Rdata","Var_001",1.02132340629987,0.999742224528269,1.02352500032234
"551Mcmc.Rdata","Var_001",1.01348443910236,0.999586347582924,1.0129489198424
"563Mcmc.Rdata","Var_001",1.00157805531132,0.999270332064533,1.00233945912951
"575Mcmc.Rdata","Var_001",1.00083191705226,0.999253773294524,1.00039935549029
"587Mcmc.Rdata","Var_001",1.00465821891573,0.999322193925771,1.00518722248952
"599Mcmc.Rdata","Var_001",1.01860815062459,0.999689247038581,1.02038790082364
"59Mcmc.Rdata","Var_001",1.00958176422163,0.99945928772782,1.0083164429481
"611Mcmc.Rdata","Var_001",1.01790500727388,0.999625847299135,1.01626051708789
"623Mcmc.Rdata","Var_001",1.02796636047091,0.999882982520089,1.02523474733142
"635Mcmc.Rdata","Var_001",1.00091261982063,0.999249669167356,1.00113520465217
"647Mcmc.Rdata","Var_001",1.00669604776248,0.999374672348851,1.00657527003798
"659Mcmc.Rdata","Var_001",1.02179391446628,0.999767731753604,1.01961344887829
"671Mcmc.Rdata","Var_001",1.00174967389329,0.999284038956759,1.00136066276664
"683Mcmc.Rdata","Var_001",1.00380644955796,0.999315390103197,1.00261780166777
"695Mcmc.Rdata","Var_001",1.00594818604946,0.999347141306237,1.0056095343113
"707Mcmc.Rdata","Var_001",0.999968920627426,0.999220481091094,1.00025648405157
"719Mcmc.Rdata","Var_001",1.01459873079618,0.999537919998902,1.01479156178286
"71Mcmc.Rdata","Var_001",1.00996013506268,0.999454007597118,1.0095303319135
"731Mcmc.Rdata","Var_001",1.00363170992517,0.999314803199315,1.00225376786237
"743Mcmc.Rdata","Var_001",1.01423348035749,0.99966536849792,1.01709790913868
"755Mcmc.Rdata","Var_001",1.01124836712643,0.999469521507341,1.01185424620803
